"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare part B premium","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)",""
"20211015","5507","3","45","4501201","49","4","2","5","0","1","0","0","0","0","55070000000","114000","5507001","5","2","3","0","0","1.1139424459794183","1","1.0204590000000016","0","33231.2406670784","83085.65199789629","114000","0","0","0","0","0","5429","11429","0","8721","4869.7998","2065.466","2065.466","0","9829.082202103704","7825.138504155125","0"
"20211015","5507","4","45","4501201","68","3","1","5","0","1","0","0","0","0","55070000000","114000","5507001","5","2","3","0","0","1.1139424459794183","1","1.0204590000000016","0","33231.2406670784","83085.65199789629","114000","0","0","0","0","0","5429","11429","0","8721","4869.7998","2065.466","2065.466","0","9829.082202103704","7825.138504155125","0"
"20211015","5507","5","45","4501201","66","1","1","5","0","1","0","0","0","0","55070000000","114000","5507001","5","2","3","0","0","1.1139424459794183","1","1.0204590000000016","0","33231.2406670784","83085.65199789629","114000","0","0","0","0","0","5429","11429","0","8721","4869.7998","2065.466","2065.466","0","9829.082202103704","7825.138504155125","0"
"20211015","5508","1","48","4802600","23","44","2","1","4","1","1","0","203.6235803136832","0","55080000000","61300","5508001","4","3","1","0","0","1.1139424459794183","2","0.8872509999999967","0","24688.896797459274","73184.07715648098","93300","0","0","100.41900000000001","0","0","1540","4040","0","7138","0","6196.397999999999","6196.397999999999","0","5341.9438435190195","2955.3474851270958","3308.8831800973503"
"20211015","5508","2","48","4802600","47","49","1","1","1","1","1","0","1266.6666666666667","0","55080001536","0","5508001","4","3","1","0","0","1.1139424459794183","2","0.8872509999999967","0","24688.896797459274","73184.07715648098","93300","0","0","100.41900000000001","0","0","1540","4040","0","7138","0","6196.397999999999","6196.397999999999","0","5341.9438435190195","2955.3474851270958","101.8117901568412"
"20211015","5508","3","48","4802600","48","22","1","5","0","1","1","0","916.3061114115739","0","55080000000","61300","5508001","4","3","1","0","0","1.1139424459794183","2","0.8872509999999967","0","24688.896797459274","73184.07715648098","93300","0","0","100.41900000000001","0","0","1540","4040","0","7138","0","6196.397999999999","6196.397999999999","0","5341.9438435190195","2955.3474851270958","1250"
"20211015","5508","4","48","4802600","39","10","1","5","0","1","1","0","0","0","55080000000","61300","5508001","4","3","1","0","0","1.1139424459794183","2","0.8872509999999967","0","24688.896797459274","73184.07715648098","93300","0","0","100.41900000000001","0","0","1540","4040","0","7138","0","6196.397999999999","6196.397999999999","0","5341.9438435190195","2955.3474851270958","0"
"20211015","5509","1","6","609902","102","73","2","3","3","4","0","1","5499.999999999999","0","55090000000","0","5509001","1","1","0","0","0","0.46346305677196975","3","1","1","13385.276542631258","-6319.929691725256","0","0","0","0","300","0","0","0","0","0","0","0","0","0","6619.929691725256","1119.929691725257","1119.929691725257"
"20211015","5510","1","12","1200902","45","63","1","1","4","1","0","0","25.452947539210413","0","55100000000","514000","5510001","2","2","0","0","0","0.6534829100484774","2","0.9801759999999997","0","16000.39605569511","371405.07266901026","514000","0","0","0","0","0","121747","121747","0","17391","0","1191.6149999999998","1191.6149999999998","0","2265.3123309897246","0","0"
"20211015","5510","2","12","1200902","41","61","2","1","3","1","0","0","2239.859383450514","0","55099998208","0","5510001","2","2","0","0","0","0.6534829100484774","2","0.9801759999999997","0","16000.39605569511","371405.07266901026","514000","0","0","0","0","0","121747","121747","0","17391","0","1191.6149999999998","1191.6149999999998","0","2265.3123309897246","0","0"
"20211015","5511","1","27","2700700","14","55","2","1","4","1","0","0","173.08004326663058","0","55110000000","60000","5511001","2","2","0","0","0","0.6534829100484774","1","0.8612779999999971","0","16453.785486410557","76682.29201185802","105000","0","0","0","0","0","10116.5","10116.5","0","8033","4977.7001","4130.932","4130.932","0","1059.575888141977","625.7617728531857","0"
"20211015","5511","2","27","2700700","15","24","1","5","0","1","0","0","260.7340720221607","0","55110000012","45000","5511001","2","2","0","0","0","0.6534829100484774","1","0.8612779999999971","0","16453.785486410557","76682.29201185802","105000","0","0","0","0","0","10116.5","10116.5","0","8033","4977.7001","4130.932","4130.932","0","1059.575888141977","625.7617728531857","625.7617728531857"
"20211015","5513","1","42","4201803","77","31","1","1","4","1","0","0","76.35884261763113","0","55130000000","120100","5513001","4","2","2","0","0","1","1","0.9176649999999986","0","26827.01860999996","95592.53149437235","120100","0","0","0","0","0","8771","12771","0","9180","3687.0701","2065.466","2065.466","0","803.9324056276582","625.7617728531854","0"
"20211015","5513","2","42","4201803","66","29","2","1","3","1","0","0","101.81179015684165","0","55130001408","0","5513001","4","2","2","0","0","1","1","0.9176649999999986","0","26827.01860999996","95592.53149437235","120100","0","0","0","0","0","8771","12771","0","9180","3687.0701","2065.466","2065.466","0","803.9324056276582","625.7617728531854","1251.523545706371"
"20211015","5513","3","42","4201803","65","3","1","5","0","1","0","0","0","0","55130000000","120100","5513001","4","2","2","0","0","1","1","0.9176649999999986","0","26827.01860999996","95592.53149437235","120100","0","0","0","0","0","8771","12771","0","9180","3687.0701","2065.466","2065.466","0","803.9324056276582","625.7617728531854","0"
"20211015","5513","4","42","4201803","80","1","2","5","0","1","0","0","0","0","55130000000","120100","5513001","4","2","2","0","0","1","1","0.9176649999999986","0","26827.01860999996","95592.53149437235","120100","0","0","0","0","0","8771","12771","0","9180","3687.0701","2065.466","2065.466","0","803.9324056276582","625.7617728531854","0"
